"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2018"	"2018"	12	71818	Unreliable
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2020 "	"2020"	20	71875	27.8
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2007"	"2007"	20	128206	15.6
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2008"	"2008"	15	129023	Unreliable
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2009"	"2009"	19	130081	Unreliable
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2010"	"2010"	24	131346	18.3
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2012"	"2012"	24	132088	18.2
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2013"	"2013"	13	129473	Unreliable
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2014"	"2014"	21	127448	16.5
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2015"	"2015"	34	126427	26.9
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2016"	"2016"	26	125770	20.7
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2017"	"2017"	28	124756	22.4
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2018"	"2018"	24	126770	18.9
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2019"	"2019"	27	125922	21.4
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"2020 "	"2020"	45	127450	35.3
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	10	130442	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	16	131853	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	17	133477	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	18	134421	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	22	134511	16.4
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2012"	"2012"	11	136011	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2013"	"2013"	30	136539	22.0
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2014"	"2014"	15	137682	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2015"	"2015"	26	139097	18.7
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2016"	"2016"	18	140908	Unreliable
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2017"	"2017"	27	140776	19.2
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2018"	"2018"	35	142854	24.5
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2019"	"2019"	24	143476	16.7
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2020 "	"2020"	42	142481	29.5
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2007"	"2007"	11	53252	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2009"	"2009"	12	53561	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2010"	"2010"	10	53597	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2012"	"2012"	11	53144	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2013"	"2013"	12	53053	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2014"	"2014"	18	53119	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2015"	"2015"	20	53159	37.6
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2016"	"2016"	22	53556	41.1
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2017"	"2017"	20	53501	37.4
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2018"	"2018"	17	53889	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2019"	"2019"	17	54018	Unreliable
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"2020 "	"2020"	16	54303	Unreliable
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2018"	"2018"	10	38072	Unreliable
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2019"	"2019"	10	38837	Unreliable
	"Arizona"	"04"	"Graham County, AZ"	"04009"	"2020 "	"2020"	10	39211	Unreliable
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2020 "	"2020"	10	21480	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	575	3711954	15.5
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	526	3771061	13.9
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	566	3803779	14.9
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	609	3817117	16.0
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	627	3880244	16.2
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2012"	"2012"	630	3942169	16.0
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	705	4009412	17.6
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	695	4087191	17.0
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2015"	"2015"	707	4167947	17.0
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2016"	"2016"	797	4242997	18.8
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2017"	"2017"	969	4307033	22.5
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2018"	"2018"	1079	4410824	24.5
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2019"	"2019"	1223	4485414	27.3
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2020 "	"2020"	1616	4579081	35.3
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	26	199760	13.0
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	35	200078	17.5
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	53	199696	26.5
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	68	200186	34.0
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	57	202351	28.2
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2012"	"2012"	66	203334	32.5
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2013"	"2013"	62	203030	30.5
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2014"	"2014"	58	203361	28.5
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2015"	"2015"	62	204737	30.3
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2016"	"2016"	56	205249	27.3
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2017"	"2017"	52	207200	25.1
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2018"	"2018"	41	209550	19.6
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2019"	"2019"	49	212181	23.1
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2020 "	"2020"	56	217206	25.8
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	16	106927	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	10	107626	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	18	107571	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	19	107449	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	17	107398	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2012"	"2012"	20	107094	18.7
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2013"	"2013"	29	107322	27.0
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2014"	"2014"	26	108101	24.1
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2015"	"2015"	15	108277	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2016"	"2016"	33	110026	30.0
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2017"	"2017"	16	108956	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2018"	"2018"	14	110445	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2019"	"2019"	25	110924	22.5
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2020 "	"2020"	40	112112	35.7
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2007"	"2007"	165	955869	17.3
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2008"	"2008"	121	967778	12.5
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2009"	"2009"	178	975580	18.2
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2010"	"2010"	205	980263	20.9
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2011"	"2011"	193	989569	19.5
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2012"	"2012"	214	992394	21.6
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2013"	"2013"	215	996554	21.6
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2014"	"2014"	223	1004516	22.2
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2015"	"2015"	232	1010025	23.0
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2016"	"2016"	240	1016206	23.6
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2017"	"2017"	247	1022769	24.2
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2018"	"2018"	262	1039073	25.2
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2019"	"2019"	302	1047279	28.8
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2020 "	"2020"	413	1061175	38.9
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	40	306174	13.1
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	29	335311	8.6
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	47	349830	13.4
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	51	375770	13.6
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	44	382992	11.5
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2012"	"2012"	45	387365	11.6
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2013"	"2013"	52	389350	13.4
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2014"	"2014"	33	401918	8.2
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2015"	"2015"	58	406584	14.3
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2016"	"2016"	58	418540	13.9
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2017"	"2017"	59	430237	13.7
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2018"	"2018"	72	447138	16.1
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2019"	"2019"	83	462789	17.9
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2020 "	"2020"	115	480828	23.9
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2020 "	"2020"	18	46808	Unreliable
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2007"	"2007"	36	208773	17.2
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2008"	"2008"	38	211211	18.0
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2009"	"2009"	44	211172	20.8
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2010"	"2010"	46	211033	21.8
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2011"	"2011"	59	211888	27.8
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2012"	"2012"	66	212637	31.0
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2013"	"2013"	65	215133	30.2
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2014"	"2014"	59	218844	27.0
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2015"	"2015"	56	222255	25.2
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2016"	"2016"	68	225562	30.1
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2017"	"2017"	56	228168	24.5
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2018"	"2018"	56	231993	24.1
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2019"	"2019"	87	235099	37.0
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2020 "	"2020"	91	240226	37.9
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2007"	"2007"	24	187357	12.8
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2008"	"2008"	14	191202	Unreliable
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2009"	"2009"	21	193714	10.8
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2010"	"2010"	23	195751	11.7
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2011"	"2011"	23	200870	11.5
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2012"	"2012"	33	200022	16.5
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2013"	"2013"	23	201201	11.4
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2014"	"2014"	39	203247	19.2
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2015"	"2015"	31	204275	15.2
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2016"	"2016"	40	205631	19.5
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2017"	"2017"	27	207534	13.0
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2018"	"2018"	33	212128	15.6
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2019"	"2019"	43	213787	20.1
	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"2020 "	"2020"	55	217824	25.2
	"California"	"06"	"Alameda County, CA"	"06001"	"2007"	"2007"	190	1455715	13.1
	"California"	"06"	"Alameda County, CA"	"06001"	"2008"	"2008"	157	1477208	10.6
	"California"	"06"	"Alameda County, CA"	"06001"	"2009"	"2009"	147	1498539	9.8
	"California"	"06"	"Alameda County, CA"	"06001"	"2010"	"2010"	132	1510271	8.7
	"California"	"06"	"Alameda County, CA"	"06001"	"2011"	"2011"	168	1529875	11.0
	"California"	"06"	"Alameda County, CA"	"06001"	"2012"	"2012"	134	1554720	8.6
	"California"	"06"	"Alameda County, CA"	"06001"	"2013"	"2013"	174	1578891	11.0
	"California"	"06"	"Alameda County, CA"	"06001"	"2014"	"2014"	165	1610921	10.2
	"California"	"06"	"Alameda County, CA"	"06001"	"2015"	"2015"	200	1638215	12.2
	"California"	"06"	"Alameda County, CA"	"06001"	"2016"	"2016"	163	1647704	9.9
	"California"	"06"	"Alameda County, CA"	"06001"	"2017"	"2017"	127	1663190	7.6
	"California"	"06"	"Alameda County, CA"	"06001"	"2018"	"2018"	191	1666753	11.5
	"California"	"06"	"Alameda County, CA"	"06001"	"2019"	"2019"	250	1671329	15.0
	"California"	"06"	"Alameda County, CA"	"06001"	"2020 "	"2020"	320	1662323	19.3
	"California"	"06"	"Amador County, CA"	"06005"	"2009"	"2009"	14	38238	Unreliable
	"California"	"06"	"Amador County, CA"	"06005"	"2010"	"2010"	11	38091	Unreliable
	"California"	"06"	"Amador County, CA"	"06005"	"2011"	"2011"	10	37953	Unreliable
	"California"	"06"	"Amador County, CA"	"06005"	"2012"	"2012"	10	37035	Unreliable
	"California"	"06"	"Amador County, CA"	"06005"	"2014"	"2014"	14	36742	Unreliable
	"California"	"06"	"Amador County, CA"	"06005"	"2019"	"2019"	13	39752	Unreliable
	"California"	"06"	"Butte County, CA"	"06007"	"2007"	"2007"	65	217469	29.9
	"California"	"06"	"Butte County, CA"	"06007"	"2008"	"2008"	68	219034	31.0
	"California"	"06"	"Butte County, CA"	"06007"	"2009"	"2009"	59	219777	26.8
	"California"	"06"	"Butte County, CA"	"06007"	"2010"	"2010"	85	220000	38.6
	"California"	"06"	"Butte County, CA"	"06007"	"2011"	"2011"	84	220266	38.1
	"California"	"06"	"Butte County, CA"	"06007"	"2012"	"2012"	71	221539	32.0
	"California"	"06"	"Butte County, CA"	"06007"	"2013"	"2013"	57	222090	25.7
	"California"	"06"	"Butte County, CA"	"06007"	"2014"	"2014"	74	224241	33.0
	"California"	"06"	"Butte County, CA"	"06007"	"2015"	"2015"	65	225411	28.8
	"California"	"06"	"Butte County, CA"	"06007"	"2016"	"2016"	73	226864	32.2
	"California"	"06"	"Butte County, CA"	"06007"	"2017"	"2017"	46	229294	20.1
	"California"	"06"	"Butte County, CA"	"06007"	"2018"	"2018"	59	231256	25.5
	"California"	"06"	"Butte County, CA"	"06007"	"2019"	"2019"	55	219186	25.1
	"California"	"06"	"Butte County, CA"	"06007"	"2020 "	"2020"	70	212744	32.9
	"California"	"06"	"Calaveras County, CA"	"06009"	"2009"	"2009"	13	45900	Unreliable
	"California"	"06"	"Calaveras County, CA"	"06009"	"2010"	"2010"	12	45578	Unreliable
	"California"	"06"	"Calaveras County, CA"	"06009"	"2011"	"2011"	15	45052	Unreliable
	"California"	"06"	"Calaveras County, CA"	"06009"	"2013"	"2013"	11	44515	Unreliable
	"California"	"06"	"Calaveras County, CA"	"06009"	"2015"	"2015"	10	44828	Unreliable
	"California"	"06"	"Calaveras County, CA"	"06009"	"2019"	"2019"	12	45905	Unreliable
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2007"	"2007"	101	1009152	10.0
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2008"	"2008"	115	1023344	11.2
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2009"	"2009"	96	1037890	9.2
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2010"	"2010"	93	1049025	8.9
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2011"	"2011"	122	1066096	11.4
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2012"	"2012"	123	1079597	11.4
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2013"	"2013"	140	1094205	12.8
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2014"	"2014"	126	1111339	11.3
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2015"	"2015"	108	1126745	9.6
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2016"	"2016"	122	1135127	10.7
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2017"	"2017"	115	1147439	10.0
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2018"	"2018"	162	1150215	14.1
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2019"	"2019"	164	1153526	14.2
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2020 "	"2020"	234	1152333	20.3
	"California"	"06"	"El Dorado County, CA"	"06017"	"2007"	"2007"	34	177694	19.1
	"California"	"06"	"El Dorado County, CA"	"06017"	"2008"	"2008"	30	179150	16.7
	"California"	"06"	"El Dorado County, CA"	"06017"	"2009"	"2009"	40	180455	22.2
	"California"	"06"	"El Dorado County, CA"	"06017"	"2010"	"2010"	43	181058	23.7
	"California"	"06"	"El Dorado County, CA"	"06017"	"2011"	"2011"	35	180938	19.3
	"California"	"06"	"El Dorado County, CA"	"06017"	"2012"	"2012"	35	180561	19.4
	"California"	"06"	"El Dorado County, CA"	"06017"	"2013"	"2013"	33	181737	18.2
	"California"	"06"	"El Dorado County, CA"	"06017"	"2014"	"2014"	47	183087	25.7
	"California"	"06"	"El Dorado County, CA"	"06017"	"2015"	"2015"	39	184452	21.1
	"California"	"06"	"El Dorado County, CA"	"06017"	"2016"	"2016"	42	185625	22.6
	"California"	"06"	"El Dorado County, CA"	"06017"	"2017"	"2017"	32	188987	16.9
	"California"	"06"	"El Dorado County, CA"	"06017"	"2018"	"2018"	34	190678	17.8
	"California"	"06"	"El Dorado County, CA"	"06017"	"2019"	"2019"	32	192843	16.6
	"California"	"06"	"El Dorado County, CA"	"06017"	"2020 "	"2020"	39	192925	20.2
	"California"	"06"	"Fresno County, CA"	"06019"	"2007"	"2007"	95	895933	10.6
	"California"	"06"	"Fresno County, CA"	"06019"	"2008"	"2008"	94	909630	10.3
	"California"	"06"	"Fresno County, CA"	"06019"	"2009"	"2009"	113	921478	12.3
	"California"	"06"	"Fresno County, CA"	"06019"	"2010"	"2010"	104	930450	11.2
	"California"	"06"	"Fresno County, CA"	"06019"	"2011"	"2011"	90	942904	9.5
	"California"	"06"	"Fresno County, CA"	"06019"	"2012"	"2012"	79	947895	8.3
	"California"	"06"	"Fresno County, CA"	"06019"	"2013"	"2013"	89	955272	9.3
	"California"	"06"	"Fresno County, CA"	"06019"	"2014"	"2014"	129	965974	13.4
	"California"	"06"	"Fresno County, CA"	"06019"	"2015"	"2015"	141	974861	14.5
	"California"	"06"	"Fresno County, CA"	"06019"	"2016"	"2016"	144	979915	14.7
	"California"	"06"	"Fresno County, CA"	"06019"	"2017"	"2017"	123	989255	12.4
	"California"	"06"	"Fresno County, CA"	"06019"	"2018"	"2018"	110	994400	11.1
	"California"	"06"	"Fresno County, CA"	"06019"	"2019"	"2019"	133	999101	13.3
	"California"	"06"	"Fresno County, CA"	"06019"	"2020 "	"2020"	171	1000918	17.1
	"California"	"06"	"Glenn County, CA"	"06021"	"2020 "	"2020"	12	28283	Unreliable
	"California"	"06"	"Humboldt County, CA"	"06023"	"2007"	"2007"	42	132001	31.8
	"California"	"06"	"Humboldt County, CA"	"06023"	"2008"	"2008"	49	132657	36.9
	"California"	"06"	"Humboldt County, CA"	"06023"	"2009"	"2009"	42	133744	31.4
	"California"	"06"	"Humboldt County, CA"	"06023"	"2010"	"2010"	48	134623	35.7
	"California"	"06"	"Humboldt County, CA"	"06023"	"2011"	"2011"	57	134761	42.3
	"California"	"06"	"Humboldt County, CA"	"06023"	"2012"	"2012"	48	134827	35.6
	"California"	"06"	"Humboldt County, CA"	"06023"	"2013"	"2013"	41	134493	30.5
	"California"	"06"	"Humboldt County, CA"	"06023"	"2014"	"2014"	43	134809	31.9
	"California"	"06"	"Humboldt County, CA"	"06023"	"2015"	"2015"	41	135727	30.2
	"California"	"06"	"Humboldt County, CA"	"06023"	"2016"	"2016"	54	136646	39.5
	"California"	"06"	"Humboldt County, CA"	"06023"	"2017"	"2017"	44	136754	32.2
	"California"	"06"	"Humboldt County, CA"	"06023"	"2018"	"2018"	33	136373	24.2
	"California"	"06"	"Humboldt County, CA"	"06023"	"2019"	"2019"	36	135558	26.6
	"California"	"06"	"Humboldt County, CA"	"06023"	"2020 "	"2020"	41	134977	30.4
	"California"	"06"	"Imperial County, CA"	"06025"	"2007"	"2007"	21	164596	12.8
	"California"	"06"	"Imperial County, CA"	"06025"	"2008"	"2008"	12	167917	Unreliable
	"California"	"06"	"Imperial County, CA"	"06025"	"2009"	"2009"	14	172008	Unreliable
	"California"	"06"	"Imperial County, CA"	"06025"	"2010"	"2010"	10	174528	Unreliable
	"California"	"06"	"Imperial County, CA"	"06025"	"2011"	"2011"	23	177057	13.0
	"California"	"06"	"Imperial County, CA"	"06025"	"2012"	"2012"	20	176948	11.3
	"California"	"06"	"Imperial County, CA"	"06025"	"2013"	"2013"	30	176584	17.0
	"California"	"06"	"Imperial County, CA"	"06025"	"2014"	"2014"	26	179091	14.5
	"California"	"06"	"Imperial County, CA"	"06025"	"2015"	"2015"	41	180191	22.8
	"California"	"06"	"Imperial County, CA"	"06025"	"2016"	"2016"	36	180883	19.9
	"California"	"06"	"Imperial County, CA"	"06025"	"2017"	"2017"	21	182830	11.5
	"California"	"06"	"Imperial County, CA"	"06025"	"2018"	"2018"	43	181827	23.6
	"California"	"06"	"Imperial County, CA"	"06025"	"2019"	"2019"	30	181215	16.6
	"California"	"06"	"Imperial County, CA"	"06025"	"2020 "	"2020"	64	180267	35.5
	"California"	"06"	"Kern County, CA"	"06029"	"2007"	"2007"	119	803281	14.8
	"California"	"06"	"Kern County, CA"	"06029"	"2008"	"2008"	122	818327	14.9
	"California"	"06"	"Kern County, CA"	"06029"	"2009"	"2009"	132	830137	15.9
	"California"	"06"	"Kern County, CA"	"06029"	"2010"	"2010"	140	839631	16.7
	"California"	"06"	"Kern County, CA"	"06029"	"2011"	"2011"	151	851710	17.7
	"California"	"06"	"Kern County, CA"	"06029"	"2012"	"2012"	159	856158	18.6
	"California"	"06"	"Kern County, CA"	"06029"	"2013"	"2013"	181	864124	20.9
	"California"	"06"	"Kern County, CA"	"06029"	"2014"	"2014"	213	874589	24.4
	"California"	"06"	"Kern County, CA"	"06029"	"2015"	"2015"	213	882176	24.1
	"California"	"06"	"Kern County, CA"	"06029"	"2016"	"2016"	205	884788	23.2
	"California"	"06"	"Kern County, CA"	"06029"	"2017"	"2017"	229	893119	25.6
	"California"	"06"	"Kern County, CA"	"06029"	"2018"	"2018"	228	896764	25.4
	"California"	"06"	"Kern County, CA"	"06029"	"2019"	"2019"	262	900202	29.1
	"California"	"06"	"Kern County, CA"	"06029"	"2020 "	"2020"	361	901362	40.1
	"California"	"06"	"Kings County, CA"	"06031"	"2007"	"2007"	18	150420	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2008"	"2008"	12	152027	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2010"	"2010"	14	152982	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2011"	"2011"	14	153765	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2013"	"2013"	22	150960	14.6
	"California"	"06"	"Kings County, CA"	"06031"	"2014"	"2014"	24	150269	16.0
	"California"	"06"	"Kings County, CA"	"06031"	"2015"	"2015"	15	150965	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2016"	"2016"	12	149785	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2017"	"2017"	15	150101	Unreliable
	"California"	"06"	"Kings County, CA"	"06031"	"2018"	"2018"	20	151366	13.2
	"California"	"06"	"Kings County, CA"	"06031"	"2019"	"2019"	25	152940	16.3
	"California"	"06"	"Kings County, CA"	"06031"	"2020 "	"2020"	22	152692	14.4
	"California"	"06"	"Lake County, CA"	"06033"	"2007"	"2007"	20	64077	31.2
	"California"	"06"	"Lake County, CA"	"06033"	"2008"	"2008"	18	64392	Unreliable
	"California"	"06"	"Lake County, CA"	"06033"	"2009"	"2009"	29	64413	45.0
	"California"	"06"	"Lake County, CA"	"06033"	"2010"	"2010"	36	64665	55.7
	"California"	"06"	"Lake County, CA"	"06033"	"2011"	"2011"	34	64323	52.9
	"California"	"06"	"Lake County, CA"	"06033"	"2012"	"2012"	23	63983	35.9
	"California"	"06"	"Lake County, CA"	"06033"	"2013"	"2013"	30	63860	47.0
	"California"	"06"	"Lake County, CA"	"06033"	"2014"	"2014"	35	64184	54.5
	"California"	"06"	"Lake County, CA"	"06033"	"2015"	"2015"	32	64591	49.5
	"California"	"06"	"Lake County, CA"	"06033"	"2016"	"2016"	18	64116	Unreliable
	"California"	"06"	"Lake County, CA"	"06033"	"2017"	"2017"	28	64246	43.6
	"California"	"06"	"Lake County, CA"	"06033"	"2018"	"2018"	44	64382	68.3
	"California"	"06"	"Lake County, CA"	"06033"	"2019"	"2019"	47	64386	73.0
	"California"	"06"	"Lake County, CA"	"06033"	"2020 "	"2020"	46	64479	71.3
	"California"	"06"	"Lassen County, CA"	"06035"	"2007"	"2007"	11	35615	Unreliable
	"California"	"06"	"Lassen County, CA"	"06035"	"2008"	"2008"	13	35221	Unreliable
	"California"	"06"	"Lassen County, CA"	"06035"	"2010"	"2010"	12	34895	Unreliable
	"California"	"06"	"Lassen County, CA"	"06035"	"2011"	"2011"	13	34200	Unreliable
